Fecha,Puertas,ID Dispositivo,Dispositivos,Grupo Usuario,Usuarios,Evento
2024-02-01 10:36:09,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,64,1:N authentication succeeded (Face)
2024-02-01 10:32:14,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,95,1:N authentication succeeded (Face)
2024-02-01 10:32:10,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,3,1:N authentication succeeded (Face)
2024-02-01 10:31:43,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,141,1:N authentication succeeded (Face)
2024-02-01 10:31:40,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,166,1:N authentication succeeded (Face)
2024-02-01 10:29:10,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,146,1:N authentication succeeded (Face)
2024-02-01 10:06:04,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,95,1:N authentication succeeded (Face)
2024-02-01 10:04:24,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,3,1:N authentication succeeded (Face)
2024-02-01 10:04:21,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,71,1:N authentication succeeded (Face)
2024-02-01 10:04:17,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,167,1:N authentication succeeded (Face)
2024-02-01 10:03:43,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,141,1:N authentication succeeded (Face)
2024-02-01 10:03:40,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,166,1:N authentication succeeded (Face)
2024-02-01 10:00:28,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,146,1:N authentication succeeded (Face)
2024-02-01 09:32:53,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,71,1:N authentication succeeded (Face)
2024-02-01 09:31:02,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,167,1:N authentication succeeded (Face)
2024-02-01 08:12:38,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,159,1:N authentication succeeded (Face)
2024-02-01 08:06:50,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,158,1:N authentication succeeded (Face)
2024-02-01 08:06:27,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,82382,1:N authentication succeeded (Face)
2024-02-01 08:06:22,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,82589,1:N authentication succeeded (Face)
2024-02-01 08:02:51,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,140,1:N authentication succeeded (Face)
2024-02-01 07:53:45,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,34,1:N authentication succeeded (Face)
2024-02-01 07:51:35,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,30,1:N authentication succeeded (Face)
2024-02-01 07:50:14,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,35,1:N authentication succeeded (Face)
2024-02-01 07:50:11,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,35,1:N authentication succeeded (Face)
2024-02-01 07:45:44,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,143,1:N authentication succeeded (Face)
2024-02-01 07:45:39,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,142,1:N authentication succeeded (Face)
2024-02-01 07:45:33,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,135,1:N authentication succeeded (Face)
2024-02-01 07:45:10,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,51,1:N authentication succeeded (Face)
2024-02-01 07:44:09,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,30,1:N authentication succeeded (Face)
2024-02-01 07:41:23,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,6,1:N authentication succeeded (Face)
2024-02-01 07:38:57,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,28,1:N authentication succeeded (Face)
2024-02-01 07:37:40,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,1214,1:N authentication succeeded (Face)
2024-02-01 07:36:46,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,29,1:N authentication succeeded (Face)
2024-02-01 07:36:23,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,94,1:N authentication succeeded (Face)
2024-02-01 07:36:19,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,45,1:N authentication succeeded (Face)
2024-02-01 07:35:22,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,120,1:N authentication succeeded (Face)
2024-02-01 07:34:43,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,89,1:N authentication succeeded (Face)
2024-02-01 07:33:17,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,74,1:N authentication succeeded (Face)
2024-02-01 07:33:13,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,117,1:N authentication succeeded (Face)
2024-02-01 07:33:10,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,116,1:N authentication succeeded (Face)
2024-02-01 07:33:08,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,116,1:N authentication succeeded (Face)
2024-02-01 07:32:45,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,181,1:N authentication succeeded (Face)
2024-02-01 07:32:38,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,1255,1:N authentication succeeded (Face)
2024-02-01 07:32:21,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,14,1:N authentication succeeded (Face)
2024-02-01 07:32:07,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,19,1:N authentication succeeded (Face)
2024-02-01 07:31:48,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,3,1:N authentication succeeded (Face)
2024-02-01 07:31:17,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,137,1:N authentication succeeded (Face)
2024-02-01 07:31:06,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,182,1:N authentication succeeded (Face)
2024-02-01 07:31:03,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,71,1:N authentication succeeded (Face)
2024-02-01 07:30:59,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,108,1:N authentication succeeded (Face)
2024-02-01 07:28:25,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,95,1:N authentication succeeded (Face)
2024-02-01 07:28:22,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,145,1:N authentication succeeded (Face)
2024-02-01 07:28:19,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,167,1:N authentication succeeded (Face)
2024-02-01 07:27:11,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,58,1:N authentication succeeded (Face)
2024-02-01 07:27:03,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,185,1:N authentication succeeded (Face)
2024-02-01 07:26:59,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,73,1:N authentication succeeded (Face)
2024-02-01 07:26:56,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,149,1:N authentication succeeded (Face)
2024-02-01 07:26:38,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,166,1:N authentication succeeded (Face)
2024-02-01 07:25:51,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,59,1:N authentication succeeded (Face)
2024-02-01 07:25:42,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,8,1:N authentication succeeded (Face)
2024-02-01 07:25:39,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,8,1:N authentication succeeded (Face)
2024-02-01 07:25:21,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,141,1:N authentication succeeded (Face)
2024-02-01 07:24:50,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,2,1:N authentication succeeded (Face)
2024-02-01 07:24:46,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,169,1:N authentication succeeded (Face)
2024-02-01 07:21:24,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,111,1:N authentication succeeded (Face)
2024-02-01 07:20:53,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,39,1:N authentication succeeded (Face)
2024-02-01 07:20:49,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,64,1:N authentication succeeded (Face)
2024-02-01 07:17:14,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,146,1:N authentication succeeded (Face)
2024-02-01 07:16:37,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,26,1:N authentication succeeded (Face)
2024-02-01 06:52:29,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,172,1:N authentication succeeded (Face)
2024-02-01 05:52:23,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,142,1:N authentication succeeded (Face)
2024-02-01 05:20:50,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,142,1:N authentication succeeded (Face)
2024-02-01 04:53:33,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,143,1:N authentication succeeded (Face)
2024-02-01 04:46:27,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,28,1:N authentication succeeded (Face)
2024-02-01 04:25:23,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,143,1:N authentication succeeded (Face)
2024-02-01 04:20:56,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,14,1:N authentication succeeded (Face)
2024-02-01 04:18:21,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,28,1:N authentication succeeded (Face)
2024-02-01 04:16:17,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,158,1:N authentication succeeded (Face)
2024-02-01 04:15:57,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,159,1:N authentication succeeded (Face)
2024-02-01 04:02:01,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,14,1:N authentication succeeded (Face)
2024-02-01 03:37:07,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,158,1:N authentication succeeded (Face)
2024-02-01 03:34:01,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,116,1:N authentication succeeded (Face)
2024-02-01 03:33:57,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,159,1:N authentication succeeded (Face)
2024-02-01 03:15:45,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,176,1:N authentication succeeded (Face)
2024-02-01 03:14:52,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,117,1:N authentication succeeded (Face)
2024-02-01 03:14:49,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,137,1:N authentication succeeded (Face)
2024-02-01 03:08:01,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,140,1:N authentication succeeded (Face)
2024-02-01 03:02:35,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,116,1:N authentication succeeded (Face)
2024-02-01 02:42:16,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,74,1:N authentication succeeded (Face)
2024-02-01 02:42:13,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,29,1:N authentication succeeded (Face)
2024-02-01 02:33:37,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,181,1:N authentication succeeded (Face)
2024-02-01 02:33:33,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,1255,1:N authentication succeeded (Face)
2024-02-01 02:31:36,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,140,1:N authentication succeeded (Face)
2024-02-01 02:31:30,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,137,1:N authentication succeeded (Face)
2024-02-01 02:30:00,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,117,1:N authentication succeeded (Face)
2024-02-01 02:16:11,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,74,1:N authentication succeeded (Face)
2024-02-01 02:16:07,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,29,1:N authentication succeeded (Face)
2024-02-01 02:04:48,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,181,1:N authentication succeeded (Face)
2024-02-01 02:02:39,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,1255,1:N authentication succeeded (Face)
2024-02-01 00:09:14,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,140,1:N authentication succeeded (Face)
2024-01-31 23:37:39,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,107,1:N authentication succeeded (Face)
2024-01-31 23:37:11,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,27,1:N authentication succeeded (Face)
2024-01-31 23:37:07,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,32,1:N authentication succeeded (Face)
2024-01-31 23:36:54,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,127,1:N authentication succeeded (Face)
2024-01-31 23:35:53,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,122,1:N authentication succeeded (Face)
2024-01-31 23:35:46,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,81,1:N authentication succeeded (Face)
2024-01-31 23:35:41,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,171,1:N authentication succeeded (Face)
2024-01-31 23:35:38,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,37,1:N authentication succeeded (Face)
2024-01-31 23:35:33,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,9,1:N authentication succeeded (Face)
2024-01-31 23:35:29,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,177,1:N authentication succeeded (Face)
2024-01-31 23:35:26,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,75,1:N authentication succeeded (Face)
2024-01-31 23:35:07,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,168,1:N authentication succeeded (Face)
2024-01-31 23:34:44,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,72,1:N authentication succeeded (Face)
2024-01-31 23:34:41,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,69,1:N authentication succeeded (Face)
2024-01-31 23:34:38,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,147,1:N authentication succeeded (Face)
2024-01-31 23:34:23,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,33,1:N authentication succeeded (Face)
2024-01-31 23:34:08,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,91,1:N authentication succeeded (Face)
2024-01-31 23:33:38,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,7,1:N authentication succeeded (Face)
2024-01-31 23:30:56,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,14,1:N authentication succeeded (Face)
2024-01-31 23:30:53,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,116,1:N authentication succeeded (Face)
2024-01-31 23:30:49,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,117,1:N authentication succeeded (Face)
2024-01-31 23:30:14,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,1255,1:N authentication succeeded (Face)
2024-01-31 23:29:56,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,142,1:N authentication succeeded (Face)
2024-01-31 23:29:53,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,143,1:N authentication succeeded (Face)
2024-01-31 23:29:39,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,159,1:N authentication succeeded (Face)
2024-01-31 23:29:35,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,158,1:N authentication succeeded (Face)
2024-01-31 23:28:54,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,45,1:N authentication succeeded (Face)
2024-01-31 23:28:37,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,30,1:N authentication succeeded (Face)
2024-01-31 23:28:26,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,176,1:N authentication succeeded (Face)
2024-01-31 23:28:13,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,181,1:N authentication succeeded (Face)
2024-01-31 23:26:08,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,137,1:N authentication succeeded (Face)
2024-01-31 23:26:01,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,135,1:N authentication succeeded (Face)
2024-01-31 23:25:47,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,74,1:N authentication succeeded (Face)
2024-01-31 23:25:37,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,29,1:N authentication succeeded (Face)
2024-01-31 23:18:57,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,28,1:N authentication succeeded (Face)
2024-01-31 23:03:23,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,94,1:N authentication succeeded (Face)
2024-01-31 20:28:50,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,32,1:N authentication succeeded (Face)
2024-01-31 20:16:10,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,81,1:N authentication succeeded (Face)
2024-01-31 20:09:06,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,27,1:N authentication succeeded (Face)
2024-01-31 20:08:39,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,186,1:N authentication succeeded (Face)
2024-01-31 20:08:34,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,33,1:N authentication succeeded (Face)
2024-01-31 20:05:45,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,32,1:N authentication succeeded (Face)
2024-01-31 19:39:02,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,81,1:N authentication succeeded (Face)
2024-01-31 19:38:28,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,27,1:N authentication succeeded (Face)
2024-01-31 19:38:23,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,186,1:N authentication succeeded (Face)
2024-01-31 19:35:14,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,69,1:N authentication succeeded (Face)
2024-01-31 19:34:52,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,72,1:N authentication succeeded (Face)
2024-01-31 19:31:46,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,168,1:N authentication succeeded (Face)
2024-01-31 19:30:04,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,33,1:N authentication succeeded (Face)
2024-01-31 19:16:29,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,138,1:N authentication succeeded (Face)
2024-01-31 19:04:05,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,72,1:N authentication succeeded (Face)
2024-01-31 19:03:59,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,168,1:N authentication succeeded (Face)
2024-01-31 19:02:31,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,75,1:N authentication succeeded (Face)
2024-01-31 19:02:21,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,171,1:N authentication succeeded (Face)
2024-01-31 19:02:18,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,91,1:N authentication succeeded (Face)
2024-01-31 19:01:04,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,69,1:N authentication succeeded (Face)
2024-01-31 18:33:31,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,75,1:N authentication succeeded (Face)
2024-01-31 18:32:04,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,171,1:N authentication succeeded (Face)
2024-01-31 18:31:27,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,91,1:N authentication succeeded (Face)
2024-01-31 18:30:53,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,177,1:N authentication succeeded (Face)
2024-01-31 18:00:58,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,177,1:N authentication succeeded (Face)
2024-01-31 17:10:10,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,178,1:N authentication succeeded (Face)
2024-01-31 16:53:35,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,58,1:N authentication succeeded (Face)
2024-01-31 16:38:20,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,172,1:N authentication succeeded (Face)
2024-01-31 16:22:12,,542361075,FaceStation 2 542361075 (192.168.1.220),,,Device time changed
2024-01-31 16:22:06,,542361075,FaceStation 2 542361075 (192.168.1.220),,,Device time changed
2024-01-31 16:18:15,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,34,1:N authentication succeeded (Face)
2024-01-31 16:11:06,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,1(Administrator),User update succeeded
2024-01-31 16:01:49,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,97,1:N authentication succeeded (Face)
2024-01-31 15:42:27,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,146,1:N authentication succeeded (Face)
2024-01-31 15:38:21,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,6,1:N authentication succeeded (Face)
2024-01-31 15:37:50,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,26,1:N authentication succeeded (Face)
2024-01-31 15:36:57,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,75,1:N authentication succeeded (Face)
2024-01-31 15:36:51,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,177,1:N authentication succeeded (Face)
2024-01-31 15:34:48,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,2,1:N authentication succeeded (Face)
2024-01-31 15:34:44,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,145,1:N authentication succeeded (Face)
2024-01-31 15:34:40,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,150,1:N authentication succeeded (Face)
2024-01-31 15:34:17,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,95,1:N authentication succeeded (Face)
2024-01-31 15:34:11,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,51,1:N authentication succeeded (Face)
2024-01-31 15:33:17,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,59,1:N authentication succeeded (Face)
2024-01-31 15:33:04,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,182,1:N authentication succeeded (Face)
2024-01-31 15:33:00,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,185,1:N authentication succeeded (Face)
2024-01-31 15:32:55,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,91,1:N authentication succeeded (Face)
2024-01-31 15:32:48,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,169,1:N authentication succeeded (Face)
2024-01-31 15:32:37,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,73,1:N authentication succeeded (Face)
2024-01-31 15:32:34,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,1214,1:N authentication succeeded (Face)
2024-01-31 15:32:28,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,19,1:N authentication succeeded (Face)
2024-01-31 15:32:25,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,72,1:N authentication succeeded (Face)
2024-01-31 15:32:22,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,89,1:N authentication succeeded (Face)
2024-01-31 15:32:17,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,120,1:N authentication succeeded (Face)
2024-01-31 15:31:59,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,71,1:N authentication succeeded (Face)
2024-01-31 15:31:54,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,167,1:N authentication succeeded (Face)
2024-01-31 15:31:49,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,149,1:N authentication succeeded (Face)
2024-01-31 15:31:46,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,111,1:N authentication succeeded (Face)
2024-01-31 15:31:33,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,32,1:N authentication succeeded (Face)
2024-01-31 15:31:29,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,171,1:N authentication succeeded (Face)
2024-01-31 15:31:25,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,8,1:N authentication succeeded (Face)
2024-01-31 15:31:22,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,3,1:N authentication succeeded (Face)
2024-01-31 15:31:19,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,39,1:N authentication succeeded (Face)
2024-01-31 15:31:15,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,166,1:N authentication succeeded (Face)
2024-01-31 15:31:11,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,64,1:N authentication succeeded (Face)
2024-01-31 15:31:02,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,108,1:N authentication succeeded (Face)
2024-01-31 15:29:58,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,27,1:N authentication succeeded (Face)
2024-01-31 15:28:44,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,33,1:N authentication succeeded (Face)
2024-01-31 15:28:37,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,138,1:N authentication succeeded (Face)
2024-01-31 15:27:39,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,7,1:N authentication succeeded (Face)
2024-01-31 15:25:33,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,122,1:N authentication succeeded (Face)
2024-01-31 15:25:16,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,107,1:N authentication succeeded (Face)
2024-01-31 15:23:51,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,9,1:N authentication succeeded (Face)
2024-01-31 15:23:43,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,186,1:N authentication succeeded (Face)
2024-01-31 15:23:30,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,147,1:N authentication succeeded (Face)
2024-01-31 15:23:24,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,127,1:N authentication succeeded (Face)
2024-01-31 15:23:19,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,69,1:N authentication succeeded (Face)
2024-01-31 15:22:53,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,168,1:N authentication succeeded (Face)
2024-01-31 15:22:34,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,37,1:N authentication succeeded (Face)
2024-01-31 15:18:11,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,81,1:N authentication succeeded (Face)
2024-01-31 14:05:28,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,1(Administrator),User update succeeded
2024-01-31 12:36:51,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,8,1:N authentication succeeded (Face)
2024-01-31 12:23:45,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,167,1:N authentication succeeded (Face)
2024-01-31 12:23:39,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,71,1:N authentication succeeded (Face)
2024-01-31 12:03:02,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,8,1:N authentication succeeded (Face)
2024-01-31 12:02:05,,542361075,FaceStation 2 542361075 (192.168.1.220),,,Device time changed
2024-01-31 12:01:58,,542361075,FaceStation 2 542361075 (192.168.1.220),,,Device time changed
2024-01-31 12:00:23,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,182,1:N authentication succeeded (Face)
2024-01-31 11:53:34,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,71,1:N authentication succeeded (Face)
2024-01-31 11:52:51,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,167,1:N authentication succeeded (Face)
2024-01-31 11:49:48,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,6,1:N authentication succeeded (Face)
2024-01-31 11:47:50,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,26,1:N authentication succeeded (Face)
2024-01-31 11:47:22,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,111,1:N authentication succeeded (Face)
2024-01-31 11:47:15,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,120,1:N authentication succeeded (Face)
2024-01-31 11:42:07,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,169,1:N authentication succeeded (Face)
2024-01-31 11:16:39,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,26,1:N authentication succeeded (Face)
2024-01-31 11:16:29,,542361075,FaceStation 2 542361075 (192.168.1.220),All Users,111,1:N authentication succeeded (Face)
