Date,Device ID,Device,User Group,User,Event
2024-10-21 16:54:05,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,1(Administrator),User update succeeded
2024-10-21 16:49:26,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,1(Administrator),User update succeeded
2024-10-21 16:49:25,542340161,FaceStation 2 542340161 (192.168.0.201),,,BioStar connected
2024-10-21 16:48:34,542340161,FaceStation 2 542340161 (192.168.0.201),,,Device Disconnection Detected
2024-10-21 15:10:10,542340161,FaceStation 2 542340161 (192.168.0.201),,,BioStar disconnected
2024-10-21 15:03:00,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,1(Administrator),User update succeeded
2024-10-21 15:02:59,542340161,FaceStation 2 542340161 (192.168.0.201),,,BioStar connected
2024-10-21 15:02:05,542340161,FaceStation 2 542340161 (192.168.0.201),,,Device Disconnection Detected
2024-10-21 14:58:38,542340161,FaceStation 2 542340161 (192.168.0.201),,,BioStar disconnected
2024-10-21 14:57:27,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,1(Administrator),User update succeeded
2024-10-21 14:57:27,542340161,FaceStation 2 542340161 (192.168.0.201),,,BioStar connected
2024-10-21 14:56:32,542340161,FaceStation 2 542340161 (192.168.0.201),,,Device Disconnection Detected
2024-10-21 14:48:28,542340161,FaceStation 2 542340161 (192.168.0.201),,,BioStar disconnected
2024-10-21 14:25:47,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,1(Administrator),User update succeeded
2024-10-21 14:25:41,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001183,1:N authentication succeeded (Face)
2024-10-21 14:11:36,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001003,1:N authentication succeeded (Face)
2024-10-21 14:07:28,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,1(Administrator),User update succeeded
2024-10-21 14:07:27,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,1(Administrator),User update succeeded
2024-10-21 14:07:27,542340161,FaceStation 2 542340161 (192.168.0.201),,,BioStar connected
2024-10-21 14:07:23,542340161,FaceStation 2 542340161 (192.168.0.201),,,Device Disconnection Detected
2024-10-21 14:07:22,542340161,FaceStation 2 542340161 (192.168.0.201),,,BioStar disconnected
2024-10-21 14:07:17,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,1(Administrator),User update succeeded
2024-10-21 14:07:16,542340161,FaceStation 2 542340161 (192.168.0.201),,,BioStar connected
2024-10-21 14:06:19,542340161,FaceStation 2 542340161 (192.168.0.201),,,Device Disconnection Detected
2024-10-21 14:05:16,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001102,1:N authentication succeeded (Face)
2024-10-21 14:04:53,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001129,1:N authentication succeeded (Face)
2024-10-21 14:04:01,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001143,1:N authentication succeeded (Face)
2024-10-21 14:03:55,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001101,1:N authentication succeeded (Face)
2024-10-21 14:00:55,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001007,1:N authentication succeeded (Face)
2024-10-21 13:59:17,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001013,1:N authentication succeeded (Face)
2024-10-21 13:58:33,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001086,1:N authentication succeeded (Face)
2024-10-21 13:58:13,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001041,1:N authentication succeeded (Face)
2024-10-21 13:58:08,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001034,1:N authentication succeeded (Face)
2024-10-21 13:55:39,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001141,1:N authentication succeeded (Face)
2024-10-21 13:55:03,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001157,1:N authentication succeeded (Face)
2024-10-21 13:54:34,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001071,1:N authentication succeeded (Face)
2024-10-21 13:52:19,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001172,1:N authentication succeeded (Face)
2024-10-21 13:51:38,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001005,1:N authentication succeeded (Face)
2024-10-21 13:50:51,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001001,1:N authentication succeeded (Face)
2024-10-21 13:50:45,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001182,1:N authentication succeeded (Face)
2024-10-21 13:50:31,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001015,1:N authentication succeeded (Face)
2024-10-21 13:50:28,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001154,1:N authentication succeeded (Face)
2024-10-21 13:50:23,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001097,1:N authentication succeeded (Face)
2024-10-21 13:50:17,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001133,1:N authentication succeeded (Face)
2024-10-21 13:50:12,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001126,1:N authentication succeeded (Face)
2024-10-21 13:49:58,542340161,FaceStation 2 542340161 (192.168.0.201),All Users,993001030,1:N authentication succeeded (Face)
