Date,Device ID,Device,User Group,User,Event
2026-03-15 23:38:23,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network connected
2026-03-15 23:38:17,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network disconnected
2026-03-15 22:52:33,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network connected
2026-03-15 22:52:31,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network disconnected
2026-03-15 22:51:13,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network connected
2026-03-15 22:51:10,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network disconnected
2026-03-15 22:34:10,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network connected
2026-03-15 22:34:05,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network disconnected
2026-03-15 22:31:22,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network connected
2026-03-15 22:31:19,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network disconnected
2026-03-15 22:28:01,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network connected
2026-03-15 22:27:58,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network disconnected
2026-03-15 22:27:52,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network connected
2026-03-15 22:27:50,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network disconnected
2026-03-15 22:27:35,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network connected
2026-03-15 22:27:32,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network disconnected
2026-03-15 22:27:31,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network connected
2026-03-15 22:27:28,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network disconnected
2026-03-15 22:27:28,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network connected
2026-03-15 22:27:25,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network disconnected
2026-03-15 22:27:23,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network connected
2026-03-15 22:27:20,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network disconnected
2026-03-15 22:27:19,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network connected
2026-03-15 22:27:16,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network disconnected
2026-03-15 22:25:29,542185233,FaceStation 2 542185233 (192.168.5.203),,,Network connected
