Date,Door,Device ID,Device,User Group,User,Event
2022-07-04 11:45:33,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82313,1:N authentication succeeded (Face)
2022-07-04 11:29:17,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82302,1:N authentication succeeded (Face)
2022-07-04 11:13:23,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82302,1:N authentication succeeded (Face)
2022-07-04 11:03:19,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82309,1:N authentication succeeded (Face)
2022-07-04 11:03:08,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82313,1:N authentication succeeded (Face)
2022-07-04 10:32:36,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82309,1:N authentication succeeded (Face)
2022-07-04 10:30:47,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82296,1:N authentication succeeded (Face)
2022-07-04 10:03:28,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82296,1:N authentication succeeded (Face)
2022-07-04 10:03:13,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82297,1:N authentication succeeded (Face)
2022-07-04 09:33:41,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82297,1:N authentication succeeded (Face)
2022-07-04 09:33:37,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82297,1:N authentication succeeded (Face)
2022-07-04 07:49:47,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82283,1:N authentication succeeded (Face)
2022-07-04 07:19:08,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82309,1:N authentication succeeded (Face)
2022-07-04 07:11:44,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82297,1:N authentication succeeded (Face)
2022-07-04 07:04:17,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82302,1:N authentication succeeded (Face)
2022-07-04 07:02:42,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82296,1:N authentication succeeded (Face)
2022-07-04 07:01:39,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82313,1:N authentication succeeded (Face)
2022-07-04 06:49:22,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,82312,1:N authentication succeeded (Face)
2022-07-04 06:49:19,,542361075,FaceStation 2 542361075 (192.168.5.220),All Users,1214,1:N authentication succeeded (Face)
