Fecha	Puertas	ID Dispositivo	Dispositivos	Grupo Usuario	Usuarios	Evento
24/01/2024 23:32		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	69	1:N Autenticación exitosa (Rostro)
24/01/2024 23:32		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	127	1:N Autenticación exitosa (Rostro)
24/01/2024 23:32		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	135	1:N Autenticación exitosa (Rostro)
24/01/2024 23:31		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	162	1:N Autenticación exitosa (Rostro)
24/01/2024 23:31		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	143	1:N Autenticación exitosa (Rostro)
24/01/2024 23:31		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	142	1:N Autenticación exitosa (Rostro)
24/01/2024 23:30		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	176	1:N Autenticación exitosa (Rostro)
24/01/2024 23:30		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	1255	1:N Autenticación exitosa (Rostro)
24/01/2024 23:30		542361075	FaceStation 2 542361075 (192.168.1.220)			Autenticación fallida (Timeout)
24/01/2024 23:30		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	137	1:N Autenticación exitosa (Rostro)
24/01/2024 23:30		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	117	1:N Autenticación exitosa (Rostro)
24/01/2024 23:30		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	74	1:N Autenticación exitosa (Rostro)
24/01/2024 23:27		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	45	1:N Autenticación exitosa (Rostro)
24/01/2024 23:26		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	29	1:N Autenticación exitosa (Rostro)
24/01/2024 23:21		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	14	1:N Autenticación exitosa (Rostro)
24/01/2024 23:16		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	9	1:N Autenticación exitosa (Rostro)
24/01/2024 23:03		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	94	1:N Autenticación exitosa (Rostro)
24/01/2024 22:32		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	122	1:N Autenticación exitosa (Rostro)
24/01/2024 21:01		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	27	1:N Autenticación exitosa (Rostro)
24/01/2024 20:50		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	32	1:N Autenticación exitosa (Rostro)
24/01/2024 20:28		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	81	1:N Autenticación exitosa (Rostro)
24/01/2024 20:15		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	27	1:N Autenticación exitosa (Rostro)
24/01/2024 20:12		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	147	1:N Autenticación exitosa (Rostro)
24/01/2024 20:12		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	127	1:N Autenticación exitosa (Rostro)
24/01/2024 20:06		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	33	1:N Autenticación exitosa (Rostro)
24/01/2024 20:06		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	32	1:N Autenticación exitosa (Rostro)
24/01/2024 19:55		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	81	1:N Autenticación exitosa (Rostro)
24/01/2024 19:38		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	33	1:N Autenticación exitosa (Rostro)
24/01/2024 19:34		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	138	1:N Autenticación exitosa (Rostro)
24/01/2024 19:34		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	72	1:N Autenticación exitosa (Rostro)
24/01/2024 19:34		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	69	1:N Autenticación exitosa (Rostro)
24/01/2024 19:34		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	127	1:N Autenticación exitosa (Rostro)
24/01/2024 19:33		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	147	1:N Autenticación exitosa (Rostro)
24/01/2024 19:33		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	35	1:N Autenticación exitosa (Rostro)
24/01/2024 19:33		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	35	1:N Autenticación exitosa (Rostro)
24/01/2024 19:33		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	28	1:N Autenticación exitosa (Rostro)
24/01/2024 19:28		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	168	1:N Autenticación exitosa (Rostro)
24/01/2024 19:24		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	37	1:N Autenticación exitosa (Rostro)
24/01/2024 19:07		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	138	1:N Autenticación exitosa (Rostro)
24/01/2024 19:06		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	28	1:N Autenticación exitosa (Rostro)
24/01/2024 19:03		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	72	1:N Autenticación exitosa (Rostro)
24/01/2024 19:03		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	69	1:N Autenticación exitosa (Rostro)
24/01/2024 19:02		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	168	1:N Autenticación exitosa (Rostro)
24/01/2024 19:02		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	91	1:N Autenticación exitosa (Rostro)
24/01/2024 19:01		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	75	1:N Autenticación exitosa (Rostro)
24/01/2024 18:55		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	37	1:N Autenticación exitosa (Rostro)
24/01/2024 18:33		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	75	1:N Autenticación exitosa (Rostro)
24/01/2024 18:30		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	177	1:N Autenticación exitosa (Rostro)
24/01/2024 18:29		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	91	1:N Autenticación exitosa (Rostro)
24/01/2024 18:00		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	177	1:N Autenticación exitosa (Rostro)
24/01/2024 17:09		542361075	FaceStation 2 542361075 (192.168.1.220)			Biostar desconectado
24/01/2024 16:59		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	172	1:N Autenticación exitosa (Rostro)
24/01/2024 16:25		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	108	1:N Autenticación exitosa (Rostro)
24/01/2024 15:55		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	97	1:N Autenticación exitosa (Rostro)
24/01/2024 15:54		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	58	1:N Autenticación exitosa (Rostro)
24/01/2024 15:45		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	7	1:N Autenticación exitosa (Rostro)
24/01/2024 15:36		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	19	1:N Autenticación exitosa (Rostro)
24/01/2024 15:36		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	146	1:N Autenticación exitosa (Rostro)
24/01/2024 15:35		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	26	1:N Autenticación exitosa (Rostro)
24/01/2024 15:35		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	71	1:N Autenticación exitosa (Rostro)
24/01/2024 15:35		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	69	1:N Autenticación exitosa (Rostro)
24/01/2024 15:34		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	8	1:N Autenticación exitosa (Rostro)
24/01/2024 15:33		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	145	1:N Autenticación exitosa (Rostro)
24/01/2024 15:33		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	150	1:N Autenticación exitosa (Rostro)
24/01/2024 15:33		542361075	FaceStation 2 542361075 (192.168.1.220)	All Users	59	1:N Autenticación exitosa (Rostro)
