Date,Door,Device ID,Device,User Group,User,Event
2/7/2019 15:07,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,1(Administrator),User update succeeded
2/7/2019 15:07,,542189344,FaceStation 2 542189344 (192.168.128.16),,,BioStar connected
2/7/2019 15:07,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,1(Administrator),User update succeeded
2/7/2019 15:07,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,1(Administrator),User update succeeded
2/7/2019 15:07,,542189843,FaceStation 2 542189843 (192.168.128.17),,,BioStar connected
2/7/2019 15:07,,542189346,FaceStation 2 542189346 (192.168.128.224),,,Authentication failed (Timeout)
2/7/2019 15:07,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,1(Administrator),User update succeeded
2/7/2019 15:07,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,1(Administrator),User update succeeded
2/7/2019 15:07,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,103610,1:N authentication succeeded (Face)
2/7/2019 15:07,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,96348,1:N authentication succeeded (Face)
2/7/2019 15:07,,542189346,FaceStation 2 542189346 (192.168.128.224),,,Authentication failed (Timeout)
2/7/2019 15:07,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,1(Administrator),User update succeeded
2/7/2019 15:07,,542340160,FaceStation 2 542340160 (192.168.128.9),,,BioStar connected
2/7/2019 15:07,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,1(Administrator),User update succeeded
2/7/2019 15:07,,542340161,FaceStation 2 542340161 (192.168.128.8),,,BioStar connected
2/7/2019 15:07,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,1(Administrator),User update succeeded
2/7/2019 15:07,,542189366,FaceStation 2 542189366 (192.168.128.22),,,BioStar connected
2/7/2019 15:07,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,66530,1:N authentication succeeded (Face)
2/7/2019 15:07,,542189346,FaceStation 2 542189346 (192.168.128.224),,,Authentication failed (Timeout)
2/7/2019 15:07,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,100623,1:N authentication succeeded (Face)
2/7/2019 15:07,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,4903,1:N authentication succeeded (Face)
2/7/2019 15:07,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,85284,1:N authentication succeeded (Face)
2/7/2019 15:07,,542189346,FaceStation 2 542189346 (192.168.128.224),,,Authentication failed (Timeout)
2/7/2019 15:06,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,90520,1:N authentication succeeded (Face)
2/7/2019 15:06,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,90458,1:N authentication succeeded (Face)
2/7/2019 15:06,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,90449,1:N authentication succeeded (Face)
2/7/2019 15:06,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,3624,1:N authentication succeeded (Face)
2/7/2019 15:06,,542189346,FaceStation 2 542189346 (192.168.128.224),,,Authentication failed (Timeout)
2/7/2019 15:06,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,85060,1:N authentication succeeded (Face)
2/7/2019 15:06,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,64999,1:N authentication succeeded (Face)
2/7/2019 15:06,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,87783,1:N authentication succeeded (Face)
2/7/2019 15:06,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,90863,1:N authentication succeeded (Face)
2/7/2019 15:06,,542340161,FaceStation 2 542340161 (192.168.128.8),,,Authentication failed (Timeout)
2/7/2019 15:06,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,43740,1:N authentication succeeded (Face)
2/7/2019 15:06,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,101387,1:N authentication succeeded (Face)
2/7/2019 15:06,,542189346,FaceStation 2 542189346 (192.168.128.224),,,Authentication failed (Timeout)
2/7/2019 15:06,,542189366,FaceStation 2 542189366 (192.168.128.22),,,Authentication failed (Timeout)
2/7/2019 15:06,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,65365,1:N authentication succeeded (Face)
2/7/2019 15:06,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,110505,1:N authentication succeeded (Face)
2/7/2019 15:06,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,95203,1:N authentication succeeded (Face)
2/7/2019 15:06,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,90866,1:N authentication succeeded (Face)
2/7/2019 15:06,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,97173,1:N authentication succeeded (Face)
2/7/2019 15:06,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,110504,1:N authentication succeeded (Face)
2/7/2019 15:06,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,102283,1:N authentication succeeded (Face)
2/7/2019 15:06,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,110334,1:N authentication succeeded (Face)
2/7/2019 15:06,,542189366,FaceStation 2 542189366 (192.168.128.22),,,Authentication failed (Timeout)
2/7/2019 15:06,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,92819,1:N authentication succeeded (Face)
2/7/2019 15:06,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,86815,1:N authentication succeeded (Face)
2/7/2019 15:06,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102940,1:N authentication succeeded (Face)
2/7/2019 15:06,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,70777,1:N authentication succeeded (Face)
2/7/2019 15:06,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,70060,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189366,FaceStation 2 542189366 (192.168.128.22),,,Authentication failed (Timeout)
2/7/2019 15:05,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,66240,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,103486,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,70414,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102939,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,97923,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,92998,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,101512,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,84186,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,97359,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,88346,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,101322,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,91240,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,2288,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,98630,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102352,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,67088,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102067,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,103607,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,102210,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,99466,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,100622,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102362,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,98050,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,100920,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,87931,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,99306,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,102312,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,93702,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102933,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,101408,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,91752,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102932,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,87091,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,70436,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,87140,1:N authentication succeeded (Face)
2/7/2019 15:05,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,81367,1:N authentication succeeded (Face)
2/7/2019 15:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,103609,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102960,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,100907,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,115173,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,64890,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,70189,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),,,Authentication failed (Timeout)
2/7/2019 15:04,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,57476,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,83506,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,97835,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,90600,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,36352,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,65442,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102642,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,97909,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,89148,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102961,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,89513,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,93004,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,95187,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102958,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,93914,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,95187,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,56657,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,100367,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,84996,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,95186,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,92985,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102087,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,2571,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,98072,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,102602,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,96845,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102957,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,103042,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,103046,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,2535,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,65221,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,58569,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189843,FaceStation 2 542189843 (192.168.128.17),,,Authentication failed (Timeout)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102673,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,68475,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,86168,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,110343,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102739,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,66955,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,98489,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,92001,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,98422,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,48001,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,98622,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,100513,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189843,FaceStation 2 542189843 (192.168.128.17),,,Authentication failed (Timeout)
2/7/2019 15:04,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,95133,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,84290,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,115410,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,101451,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,101406,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,61971,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,99081,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,97641,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,68239,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,101217,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,99868,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,101401,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,69857,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,101453,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,67504,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,110447,1:N authentication succeeded (Face)
2/7/2019 15:04,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,95928,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,100998,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,101454,1:N authentication succeeded (Face)
2/7/2019 15:04,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,3591,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,101941,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,100087,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,85136,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,98708,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,97125,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102935,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,100464,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,93919,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,45070,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,83851,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,70244,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102874,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,110423,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,95258,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,97727,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,70652,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,102135,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102959,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,98154,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,55626,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,110202,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,88470,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102023,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,70546,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,83874,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,86505,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,90152,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,99388,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102626,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,99802,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,85975,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,4402,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,103136,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,82240,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,101446,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,110356,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,100784,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,86730,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,110333,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,98795,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,101463,1:N authentication succeeded (Face)
2/7/2019 15:03,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,95555,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,99926,1:N authentication succeeded (Face)
2/7/2019 15:03,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,92422,1:N authentication succeeded (Face)
