Date,Door,Device ID,Device,User Group,User,Event
2019-04-01 16:07:14,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,68784,1:N authentication succeeded (Face)
2019-04-01 16:06:02,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,85988,1:N authentication succeeded (Face)
2019-04-01 16:05:39,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,68784,1:N authentication succeeded (Face)
2019-04-01 16:05:34,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,68784,User update succeeded
2019-04-01 16:05:15,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,68784,User enrollment succeeded
2019-04-01 16:04:54,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,68784,User deletion succeeded
2019-04-01 16:02:32,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,88115,1:N authentication succeeded (Face)
2019-04-01 16:00:20,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,94541,1:N authentication succeeded (Face)
2019-04-01 15:59:00,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,101151,1:N authentication succeeded (Face)
2019-04-01 15:58:58,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,85943,1:N authentication succeeded (Face)
2019-04-01 15:58:54,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,86362,1:N authentication succeeded (Face)
2019-04-01 15:58:52,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,86362,1:N authentication succeeded (Face)
2019-04-01 15:58:44,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,96961,1:N authentication succeeded (Face)
2019-04-01 15:58:41,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,101154,1:N authentication succeeded (Face)
2019-04-01 15:58:02,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,85342,1:N authentication succeeded (Face)
