Date,Door,Device ID,Device,User Group,User,Event
2019-02-08 16:16:31,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,90449,1:N authentication succeeded (Face)
2019-02-08 16:14:36,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,92819,1:N authentication succeeded (Face)
2019-02-08 16:14:32,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,95924,1:N authentication succeeded (Face)
2019-02-08 16:13:00,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,577,1:N authentication succeeded (Face)
2019-02-08 16:09:46,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,103101,1:N authentication succeeded (Face)
2019-02-08 16:09:42,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,70591,1:N authentication succeeded (Face)
2019-02-08 16:09:39,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,34695,1:N authentication succeeded (Face)
2019-02-08 16:09:31,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,64999,1:N authentication succeeded (Face)
2019-02-08 16:09:20,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,103469,1:N authentication succeeded (Face)
2019-02-08 16:08:53,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,97641,1:N authentication succeeded (Face)
2019-02-08 16:08:33,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,100513,1:N authentication succeeded (Face)
2019-02-08 16:07:36,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,85988,1:N authentication succeeded (Face)
2019-02-08 16:07:19,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,90599,1:N authentication succeeded (Face)
2019-02-08 16:05:28,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,94128,1:N authentication succeeded (Face)
2019-02-08 16:04:12,,542189344,FaceStation 2 542189344 (192.168.128.16),,,Network connected
2019-02-08 16:04:09,,542189344,FaceStation 2 542189344 (192.168.128.16),,,Network disconnected
2019-02-08 16:04:09,,542189344,FaceStation 2 542189344 (192.168.128.16),,,Network connected
2019-02-08 16:04:08,,542189344,FaceStation 2 542189344 (192.168.128.16),,,Network disconnected
2019-02-08 16:04:07,,542189344,FaceStation 2 542189344 (192.168.128.16),,,Network connected
2019-02-08 16:04:06,,542189344,FaceStation 2 542189344 (192.168.128.16),,,Network disconnected
2019-02-08 16:04:03,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,88338,1:N authentication succeeded (Face)
2019-02-08 16:03:14,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,83057,1:N authentication succeeded (Face)
2019-02-08 16:02:41,,542189344,FaceStation 2 542189344 (192.168.128.16),,,Network connected
2019-02-08 16:02:39,,542189344,FaceStation 2 542189344 (192.168.128.16),,,Network disconnected
2019-02-08 16:02:39,,542189344,FaceStation 2 542189344 (192.168.128.16),,,Network connected
2019-02-08 16:02:37,,542189344,FaceStation 2 542189344 (192.168.128.16),,,Network disconnected
2019-02-08 15:59:28,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,94541,1:N authentication succeeded (Face)
2019-02-08 15:58:26,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102967,1:N authentication succeeded (Face)
2019-02-08 15:58:07,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,89437,1:N authentication succeeded (Face)
2019-02-08 15:57:54,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,64141,1:N authentication succeeded (Face)
2019-02-08 15:57:48,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,96352,1:N authentication succeeded (Face)
2019-02-08 15:57:22,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,59020,1:N authentication succeeded (Face)
2019-02-08 15:57:21,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,81079,1:N authentication succeeded (Face)
2019-02-08 15:57:21,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,95928,1:N authentication succeeded (Face)
2019-02-08 15:56:45,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,97904,1:N authentication succeeded (Face)
2019-02-08 15:56:36,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,83428,1:N authentication succeeded (Face)
2019-02-08 15:55:47,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,86552,1:N authentication succeeded (Face)
2019-02-08 15:55:45,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102362,1:N authentication succeeded (Face)
2019-02-08 15:55:37,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,85943,1:N authentication succeeded (Face)
2019-02-08 15:55:31,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,65365,1:N authentication succeeded (Face)
2019-02-08 15:55:28,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102939,1:N authentication succeeded (Face)
2019-02-08 15:55:19,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,102140,1:N authentication succeeded (Face)
2019-02-08 15:55:14,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102899,1:N authentication succeeded (Face)
2019-02-08 15:55:13,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,102435,1:N authentication succeeded (Face)
2019-02-08 15:55:09,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102938,1:N authentication succeeded (Face)
2019-02-08 15:55:08,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,86362,1:N authentication succeeded (Face)
2019-02-08 15:55:02,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,36352,1:N authentication succeeded (Face)
2019-02-08 15:54:55,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,96353,1:N authentication succeeded (Face)
2019-02-08 15:54:50,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,102436,1:N authentication succeeded (Face)
2019-02-08 15:54:36,,542189366,FaceStation 2 542189366 (192.168.128.22),,,Authentication failed (Timeout)
2019-02-08 15:54:32,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,82981,1:N authentication succeeded (Face)
2019-02-08 15:54:25,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102852,1:N authentication succeeded (Face)
2019-02-08 15:54:11,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,70777,1:N authentication succeeded (Face)
2019-02-08 15:54:06,,542340161,FaceStation 2 542340161 (192.168.128.8),,,Authentication failed (Timeout)
2019-02-08 15:54:02,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,87776,1:N authentication succeeded (Face)
2019-02-08 15:53:52,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,91649,1:N authentication succeeded (Face)
2019-02-08 15:53:34,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,102592,1:N authentication succeeded (Face)
2019-02-08 15:53:31,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,102599,1:N authentication succeeded (Face)
2019-02-08 15:53:29,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,88363,1:N authentication succeeded (Face)
2019-02-08 15:53:27,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,102703,1:N authentication succeeded (Face)
2019-02-08 15:53:26,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,91590,1:N authentication succeeded (Face)
2019-02-08 15:52:59,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,97923,1:N authentication succeeded (Face)
2019-02-08 15:52:48,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,4951,1:N authentication succeeded (Face)
2019-02-08 15:52:47,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,2571,1:N authentication succeeded (Face)
2019-02-08 15:52:42,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102955,1:N authentication succeeded (Face)
2019-02-08 15:52:41,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,102023,1:N authentication succeeded (Face)
2019-02-08 15:52:33,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,97835,1:N authentication succeeded (Face)
2019-02-08 15:52:27,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,4951,1:N authentication succeeded (Face)
2019-02-08 15:52:20,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,87783,1:N authentication succeeded (Face)
2019-02-08 15:52:15,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,48001,1:N authentication succeeded (Face)
2019-02-08 15:51:57,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,100378,1:N authentication succeeded (Face)
2019-02-08 15:51:53,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,100600,1:N authentication succeeded (Face)
2019-02-08 15:51:50,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,70209,1:N authentication succeeded (Face)
2019-02-08 15:51:47,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,4800,1:N authentication succeeded (Face)
2019-02-08 15:51:45,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,8345,1:N authentication succeeded (Face)
2019-02-08 15:51:41,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,2229,1:N authentication succeeded (Face)
2019-02-08 15:51:37,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,100784,1:N authentication succeeded (Face)
2019-02-08 15:51:30,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,86457,1:N authentication succeeded (Face)
2019-02-08 15:51:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102928,1:N authentication succeeded (Face)
2019-02-08 15:51:01,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102754,1:N authentication succeeded (Face)
2019-02-08 15:50:53,,542189346,FaceStation 2 542189346 (192.168.128.224),,,Authentication failed (Timeout)
2019-02-08 15:50:47,,542189346,FaceStation 2 542189346 (192.168.128.224),,,Authentication failed (Timeout)
2019-02-08 15:50:41,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,91270,1:N authentication succeeded (Face)
2019-02-08 15:50:33,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,92775,1:N authentication succeeded (Face)
2019-02-08 15:50:29,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,100312,1:N authentication succeeded (Face)
2019-02-08 15:50:28,,542189344,FaceStation 2 542189344 (192.168.128.16),,,Authentication failed (Timeout)
2019-02-08 15:50:22,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,92939,1:N authentication succeeded (Face)
2019-02-08 15:50:19,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,11818,1:N authentication succeeded (Face)
2019-02-08 15:50:19,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,97912,1:N authentication succeeded (Face)
2019-02-08 15:50:16,,542189346,FaceStation 2 542189346 (192.168.128.224),,,Authentication failed (Timeout)
2019-02-08 15:50:15,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,70439,1:N authentication succeeded (Face)
2019-02-08 15:50:12,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,90596,1:N authentication succeeded (Face)
2019-02-08 15:50:08,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,70775,1:N authentication succeeded (Face)
2019-02-08 15:50:07,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102736,1:N authentication succeeded (Face)
2019-02-08 15:50:04,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,92879,1:N authentication succeeded (Face)
2019-02-08 15:50:04,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102633,1:N authentication succeeded (Face)
2019-02-08 15:50:01,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,100421,1:N authentication succeeded (Face)
2019-02-08 15:50:00,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,102431,1:N authentication succeeded (Face)
2019-02-08 15:49:57,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,102387,1:N authentication succeeded (Face)
2019-02-08 15:49:54,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,100738,1:N authentication succeeded (Face)
2019-02-08 15:49:50,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,83677,1:N authentication succeeded (Face)
2019-02-08 15:49:49,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,100141,1:N authentication succeeded (Face)
2019-02-08 15:49:49,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,98643,1:N authentication succeeded (Face)
2019-02-08 15:49:48,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,102757,1:N authentication succeeded (Face)
2019-02-08 15:49:45,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,100973,1:N authentication succeeded (Face)
2019-02-08 15:49:42,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,97852,1:N authentication succeeded (Face)
2019-02-08 15:49:39,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,90581,1:N authentication succeeded (Face)
2019-02-08 15:49:38,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,100480,1:N authentication succeeded (Face)
2019-02-08 15:49:33,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,84891,1:N authentication succeeded (Face)
2019-02-08 15:49:20,,542189346,FaceStation 2 542189346 (192.168.128.224),,,Authentication failed (Timeout)
2019-02-08 15:49:18,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,70178,1:N authentication succeeded (Face)
2019-02-08 15:49:15,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,84649,1:N authentication succeeded (Face)
2019-02-08 15:49:08,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,100076,1:N authentication succeeded (Face)
2019-02-08 15:49:07,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,102238,1:N authentication succeeded (Face)
2019-02-08 15:49:05,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102739,1:N authentication succeeded (Face)
2019-02-08 15:48:58,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102067,1:N authentication succeeded (Face)
2019-02-08 15:48:57,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,100473,1:N authentication succeeded (Face)
2019-02-08 15:48:53,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,70471,1:N authentication succeeded (Face)
2019-02-08 15:48:52,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,102716,1:N authentication succeeded (Face)
2019-02-08 15:48:52,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102915,1:N authentication succeeded (Face)
2019-02-08 15:48:48,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,100868,1:N authentication succeeded (Face)
2019-02-08 15:48:46,,542340161,FaceStation 2 542340161 (192.168.128.8),,,Authentication failed (Timeout)
2019-02-08 15:48:42,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,81181,1:N authentication succeeded (Face)
2019-02-08 15:48:31,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,102693,1:N authentication succeeded (Face)
2019-02-08 15:48:29,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,2359,1:N authentication succeeded (Face)
2019-02-08 15:48:25,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,102384,1:N authentication succeeded (Face)
2019-02-08 15:48:19,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,100293,1:N authentication succeeded (Face)
2019-02-08 15:48:14,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102673,1:N authentication succeeded (Face)
2019-02-08 15:48:13,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,97677,1:N authentication succeeded (Face)
2019-02-08 15:48:12,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,70584,1:N authentication succeeded (Face)
2019-02-08 15:48:09,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,70060,1:N authentication succeeded (Face)
2019-02-08 15:47:53,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102944,1:N authentication succeeded (Face)
2019-02-08 15:47:52,,542189346,FaceStation 2 542189346 (192.168.128.224),,,Authentication failed (Timeout)
2019-02-08 15:47:50,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,86611,1:N authentication succeeded (Face)
2019-02-08 15:47:42,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,2246,1:N authentication succeeded (Face)
2019-02-08 15:47:28,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,58999,1:N authentication succeeded (Face)
2019-02-08 15:47:27,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,70489,1:N authentication succeeded (Face)
2019-02-08 15:47:19,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,85299,1:N authentication succeeded (Face)
2019-02-08 15:47:15,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,95852,1:N authentication succeeded (Face)
2019-02-08 15:46:57,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,92941,1:N authentication succeeded (Face)
2019-02-08 15:46:42,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,85273,1:N authentication succeeded (Face)
2019-02-08 15:45:15,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,86445,1:N authentication succeeded (Face)
2019-02-08 15:43:53,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,89513,1:N authentication succeeded (Face)
2019-02-08 15:43:47,,542340160,FaceStation 2 542340160 (192.168.128.9),,,Authentication failed (Timeout)
2019-02-08 15:43:35,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,90520,1:N authentication succeeded (Face)
2019-02-08 15:42:40,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,100464,1:N authentication succeeded (Face)
2019-02-08 15:42:28,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,4849,1:N authentication succeeded (Face)
2019-02-08 15:42:14,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,70189,1:N authentication succeeded (Face)
2019-02-08 15:39:44,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102949,1:N authentication succeeded (Face)
2019-02-08 15:39:08,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,100222,1:N authentication succeeded (Face)
2019-02-08 15:38:45,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102933,1:N authentication succeeded (Face)
2019-02-08 15:38:39,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102932,1:N authentication succeeded (Face)
2019-02-08 15:37:55,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,83337,1:N authentication succeeded (Face)
2019-02-08 15:37:48,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,90601,1:N authentication succeeded (Face)
2019-02-08 15:37:23,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,100623,1:N authentication succeeded (Face)
2019-02-08 15:36:59,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,85060,1:N authentication succeeded (Face)
2019-02-08 15:35:58,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,70546,1:N authentication succeeded (Face)
2019-02-08 15:35:07,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,84554,1:N authentication succeeded (Face)
2019-02-08 15:34:59,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,56215,1:N authentication succeeded (Face)
2019-02-08 15:34:50,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,100986,1:N authentication succeeded (Face)
2019-02-08 15:34:28,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,65595,1:N authentication succeeded (Face)
2019-02-08 15:33:21,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,100622,1:N authentication succeeded (Face)
2019-02-08 15:32:58,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,100367,1:N authentication succeeded (Face)
2019-02-08 15:32:56,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,87931,1:N authentication succeeded (Face)
2019-02-08 15:32:14,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,32698,1:N authentication succeeded (Face)
2019-02-08 15:32:13,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,48004,1:N authentication succeeded (Face)
2019-02-08 15:31:37,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,82680,1:N authentication succeeded (Face)
2019-02-08 15:31:32,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,90598,1:N authentication succeeded (Face)
2019-02-08 15:31:28,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,90496,1:N authentication succeeded (Face)
2019-02-08 15:31:13,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,86496,1:N authentication succeeded (Face)
2019-02-08 15:31:12,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,64890,1:N authentication succeeded (Face)
2019-02-08 15:30:39,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,7148,1:N authentication succeeded (Face)
2019-02-08 15:30:31,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,85275,1:N authentication succeeded (Face)
2019-02-08 15:30:30,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,83776,1:N authentication succeeded (Face)
2019-02-08 15:30:17,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,92571,1:N authentication succeeded (Face)
2019-02-08 15:30:14,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,95925,1:N authentication succeeded (Face)
2019-02-08 15:30:09,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,102210,1:N authentication succeeded (Face)
2019-02-08 15:29:47,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,61394,1:N authentication succeeded (Face)
2019-02-08 15:29:38,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102940,1:N authentication succeeded (Face)
2019-02-08 15:29:07,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,100920,1:N authentication succeeded (Face)
2019-02-08 15:28:59,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,96961,1:N authentication succeeded (Face)
2019-02-08 15:28:25,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,44215,1:N authentication succeeded (Face)
2019-02-08 15:27:53,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,67531,1:N authentication succeeded (Face)
2019-02-08 15:27:37,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,100368,1:N authentication succeeded (Face)
2019-02-08 15:26:22,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102962,1:N authentication succeeded (Face)
2019-02-08 15:26:00,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,85136,1:N authentication succeeded (Face)
2019-02-08 15:25:31,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,87861,1:N authentication succeeded (Face)
2019-02-08 15:25:10,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102874,1:N authentication succeeded (Face)
2019-02-08 15:24:31,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,92841,1:N authentication succeeded (Face)
2019-02-08 15:24:26,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102961,1:N authentication succeeded (Face)
2019-02-08 15:24:24,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,84290,1:N authentication succeeded (Face)
2019-02-08 15:23:59,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102960,1:N authentication succeeded (Face)
2019-02-08 15:23:57,,542340161,FaceStation 2 542340161 (192.168.128.8),,,Authentication failed (Timeout)
2019-02-08 15:23:47,,542340161,FaceStation 2 542340161 (192.168.128.8),,,Authentication failed (Timeout)
2019-02-08 15:23:37,,542189366,FaceStation 2 542189366 (192.168.128.22),,,Authentication failed (Timeout)
2019-02-08 15:23:36,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102959,1:N authentication succeeded (Face)
2019-02-08 15:23:25,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,102842,1:N authentication succeeded (Face)
2019-02-08 15:22:34,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,81682,1:N authentication succeeded (Face)
2019-02-08 15:22:30,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102957,1:N authentication succeeded (Face)
2019-02-08 15:22:17,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102601,1:N authentication succeeded (Face)
2019-02-08 15:22:07,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,55626,1:N authentication succeeded (Face)
2019-02-08 15:22:03,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,101828,1:N authentication succeeded (Face)
2019-02-08 15:22:03,,542189344,FaceStation 2 542189344 (192.168.128.16),All Users,87939,1:N authentication succeeded (Face)
2019-02-08 15:22:00,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,102806,1:N authentication succeeded (Face)
2019-02-08 15:21:38,,542189843,FaceStation 2 542189843 (192.168.128.17),All Users,100687,1:N authentication succeeded (Face)
2019-02-08 15:21:31,,542189366,FaceStation 2 542189366 (192.168.128.22),All Users,101828,1:N authentication succeeded (Face)
2019-02-08 15:21:19,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,102626,1:N authentication succeeded (Face)
2019-02-08 15:21:14,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,102719,1:N authentication succeeded (Face)
2019-02-08 15:20:58,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,86319,1:N authentication succeeded (Face)
2019-02-08 15:20:49,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,100740,1:N authentication succeeded (Face)
2019-02-08 15:19:15,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,102032,1:N authentication succeeded (Face)
2019-02-08 15:19:09,,542340161,FaceStation 2 542340161 (192.168.128.8),All Users,101385,1:N authentication succeeded (Face)
2019-02-08 15:18:53,,542340160,FaceStation 2 542340160 (192.168.128.9),All Users,68748,1:N authentication succeeded (Face)
2019-02-08 15:18:33,,542189346,FaceStation 2 542189346 (192.168.128.224),All Users,88008,1:N authentication succeeded (Face)
