Date,Device ID,Device,User Group,User,Event
2021-03-21 19:07:05,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,120014,1:N authentication succeeded (Face)
2021-03-21 19:00:18,542185233,FaceStation 2 542185233 (192.168.1.203),,,Device started
2021-03-21 19:00:18,542185233,FaceStation 2 542185233 (192.168.1.203),,,Tamper off
2021-03-21 19:00:17,542185233,FaceStation 2 542185233 (192.168.1.203),,,Network connected
2021-03-21 18:58:54,542185239,FaceStation 2 542185239 (192.168.1.200),,,Device started
2021-03-21 18:58:54,542185239,FaceStation 2 542185239 (192.168.1.200),,,Tamper on
2021-03-21 18:58:54,542185239,FaceStation 2 542185239 (192.168.1.200),,,Network connected
2021-03-21 18:58:41,542185220,FaceStation 2 542185220 (192.168.1.202),,,Device started
2021-03-21 18:58:41,542185220,FaceStation 2 542185220 (192.168.1.202),,,Tamper off
2021-03-21 18:58:41,542185220,FaceStation 2 542185220 (192.168.1.202),,,Network connected
2021-03-21 18:58:23,542185233,FaceStation 2 542185233 (192.168.1.203),,,Device started
2021-03-21 18:58:23,542185233,FaceStation 2 542185233 (192.168.1.203),,,Tamper off
2021-03-21 18:58:23,542185233,FaceStation 2 542185233 (192.168.1.203),,,Network connected
2021-03-21 18:58:02,542185216,FaceStation 2 542185216 (192.168.1.201),,,Device started
2021-03-21 18:58:02,542185216,FaceStation 2 542185216 (192.168.1.201),,,Tamper off
2021-03-21 18:58:02,542185216,FaceStation 2 542185216 (192.168.1.201),,,Network connected
2021-03-21 18:56:49,542340159,FaceStation 2 542340159 (192.168.1.204),,,Device started
2021-03-21 18:56:49,542340159,FaceStation 2 542340159 (192.168.1.204),,,Tamper off
2021-03-21 18:56:49,542340159,FaceStation 2 542340159 (192.168.1.204),,,Network connected
2021-03-21 18:55:14,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,65684,1:N authentication succeeded (Face)
2021-03-21 16:32:59,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,117623,1:N authentication succeeded (Face)
2021-03-21 14:19:34,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,130094,1:N authentication succeeded (Face)
2021-03-21 14:17:39,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,68983,1:N authentication succeeded (Face)
2021-03-21 14:17:27,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,444,1:N authentication succeeded (Face)
2021-03-21 14:17:18,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,120004,1:N authentication succeeded (Face)
2021-03-21 14:15:47,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,444,1:N authentication succeeded (Face)
2021-03-21 14:15:42,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,444,1:N authentication succeeded (Face)
2021-03-21 14:12:05,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,68648,1:N authentication succeeded (Face)
2021-03-21 14:11:27,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,1134,1:N authentication succeeded (Face)
2021-03-21 14:10:38,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119086,1:N authentication succeeded (Face)
2021-03-21 14:10:33,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,130133,1:N authentication succeeded (Face)
2021-03-21 14:07:30,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,119967,1:N authentication succeeded (Face)
2021-03-21 14:02:27,542185216,FaceStation 2 542185216 (192.168.1.201),All Users,32855,1:N authentication succeeded (Face)
2021-03-21 13:55:22,542185239,FaceStation 2 542185239 (192.168.1.200),All Users,888,1:N authentication succeeded (Face)
2021-03-21 13:47:12,542185220,FaceStation 2 542185220 (192.168.1.202),All Users,119547,1:N authentication succeeded (Face)
2021-03-21 13:45:31,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,119317,1:N authentication succeeded (Face)
2021-03-21 13:42:08,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,130097,1:N authentication succeeded (Face)
2021-03-21 13:37:11,542185239,FaceStation 2 542185239 (192.168.1.200),,,Authentication failed (Timeout)
2021-03-21 13:37:06,542340159,FaceStation 2 542340159 (192.168.1.204),All Users,120085,1:N authentication succeeded (Face)
2021-03-21 13:37:02,542185239,FaceStation 2 542185239 (192.168.1.200),,,Authentication failed (Timeout)
2021-03-21 13:36:51,542185239,FaceStation 2 542185239 (192.168.1.200),,,Authentication failed (Timeout)
2021-03-21 13:36:41,542185239,FaceStation 2 542185239 (192.168.1.200),,,Authentication failed (Timeout)
